-9.296521739130435,-0.48652173913043467,1.0634782608695652,-2.9852173913043476,-1.8334782608695652,1.2039130434782608,-7.39,4.244347826086957,3.467826086956522,47.48391304347827,-1.876521739130435,38.13304347826088,-14.02,-1.21,-0.46,-37.4,-32.92,-9.75,-12.31,-2.23,-7.15,-39.6,-159.37,-250.14,-8.22,1.06,2.95,15.62,70.3,14.27,-0.24,19.62,19.62,166.56,250.13,250.13,1.055975167262581,0.5239449746718943,0.6578066895614227,9.089587386993125,18.555687891293402,5.223176394169785,3.385594803563038,5.291670095608394,6.019372317791037,58.0386626564479,116.39781970200285,143.54327596006,3834.4943333333326,16.485516666666662,59.39527499999999,2213.9453333333336,7737.436975,665.2259833333334,2660.1305499999994,1411.344433333333,1328.7703833333333,173642.71499166664,298785.7044750001,518264.1672499999,1.4427405672615317,3.0695086919357024,2.8857592673840586,3.428785838895386,3.470415495074608,3.403905616257625,2.29092156839377,3.1091759838956934,3.2338766668933228,2.863046156452612,3.067870121713086,3.0994167851107597
-9.210869565217392,-0.4482608695652173,1.4852173913043476,-2.629999999999999,-4.750869565217392,-1.2000000000000002,-5.372608695652174,7.700000000000001,0.4465217391304345,36.52086956521739,-27.65826086956521,53.35130434782609,-14.02,-2.91,-2.01,-37.4,-67.28,-42.06,-17.34,-6.01,-19.62,-110.1,-250.14,-250.14,-6.67,1.68,5.54,50.47,70.3,22.82,1.48,19.62,19.62,166.56,250.13,250.13,1.6208556866358617,1.1089974013923098,1.635138259186074,18.315849634294526,30.77393630599757,14.579602487573252,4.670220381534291,8.682610807515363,10.905709955836517,81.63925611110314,183.72369350058574,186.9818373719606,3797.942483333332,35.96650833333333,156.1744333333333,7699.245591666666,21869.22763333333,4748.762658333334,1753.21195,4275.372058333333,2630.3042250000003,205704.20608333332,777725.9769583334,896102.4343333334,1.7107361647233585,3.355668687980093,3.1786447619692813,3.4054707833117766,3.4133095016883392,3.222013061924941,2.9031177846228577,2.7021288319694157,3.154330145294218,3.3008842754707275,2.8844083737918917,2.8452478313815828
-8.956521739130435,-0.2147826086956521,2.0530434782608693,-4.67695652173913,-13.76478260869565,-1.7965217391304344,-6.492608695652175,4.872608695652174,-4.2669565217391305,21.41521739130435,-26.2791304347826,31.18608695652174,-15.78,-3.96,-2.01,-31.92,-67.28,-42.06,-19.62,-15.26,-19.62,-110.1,-250.14,-250.14,-6.59,1.68,8.53,50.47,37.96,22.82,1.87,19.62,19.62,183.56,250.13,250.13,2.259302717934571,1.3604023367954101,2.3767907386854534,19.037041109781242,28.306731703525042,14.163741402270693,6.154486675441362,11.795109973275515,15.047293107654776,83.22297983597335,200.45776811898276,185.16684656627058,3648.843891666667,42.826025000000016,310.3270333333333,8952.372333333331,26013.78528333334,4564.091899999999,2693.1751833333333,4113.178891666667,5793.3184999999985,172879.12742499998,916150.9024833334,798611.575058333,2.0455163969686416,3.342687655772457,3.1674688328721916,3.386671699861412,3.296186071272975,3.321791893549497,2.92376918359703,2.96998173141522,2.9613232981752122,3.3765685184332654,3.069464024558641,3.1654470658648832
-8.938695652173912,-0.3334782608695652,2.637391304347826,-4.037826086956523,-16.44826086956522,-0.42173913043478245,-10.008260869565218,6.070434782608696,-3.071739130434783,41.33608695652173,15.85391304347826,-11.211304347826088,-15.78,-3.96,-5.8,-24.98,-107.73,-26.21,-19.62,-15.26,-19.62,-109.68,-250.14,-250.14,-5.12,1.42,11.71,40.88,123.21,24.34,1.87,19.62,19.62,183.56,250.13,250.13,2.597487589371241,1.3125070888277375,3.4023677399989047,14.96798437143984,49.330821977496235,12.982010513607872,6.726433031202453,12.954413878728703,15.459427868420734,79.22723580552172,211.7263916666185,205.49111283659062,3670.984516666667,42.873033333333325,561.7929750000001,5656.9636666666665,65565.595025,3722.5801583333337,5412.892708333333,5323.441524999999,5683.7759750000005,213678.50851666668,999165.4585916665,936285.5672,2.118654736213226,3.3871914894433326,3.052569040911893,3.3168618973203547,3.362419646501866,3.24558308900946,2.613692274180987,2.9686522537866633,3.109680407105074,3.3962354131045616,3.0599922253311473,2.9743966557677237
-8.406521739130435,-0.21173913043478265,2.1508695652173917,-3.353478260869565,-2.428260869565217,-2.1852173913043482,-11.39,6.1747826086956525,-3.65695652173913,27.833913043478265,-29.18086956521739,28.504782608695656,-13.09,-3.99,-5.8,-45.25,-107.73,-31.62,-19.62,-18.56,-19.62,-222.6,-250.14,-250.14,-5.12,2.5,11.71,66.69,125.51,26.04,-3.79,19.62,19.62,167.95,250.13,250.13,2.169060322884087,1.2504908677027353,3.8655973305709432,23.29493854498751,65.88346131796882,16.967787862675,5.177058086865803,13.575294974636579,14.520475029594111,88.36120325804663,219.98318595654462,225.50391603405,3219.0540083333344,36.44356666666666,533.3052333333335,12456.755225,95934.66526666668,6556.429858333333,6309.782625,5742.8353333333325,5236.898475000001,206247.30626666665,1104191.5835,1156681.8952416664,1.858315500216498,3.4255931548361502,3.143918946040543,3.2718119738210074,3.181810963988862,3.027528549038929,2.5294991426061233,2.6928678030560924,2.8890803680324457,3.46087262606576,3.039522197055751,2.973085762182808
-8.740434782608697,-0.17260869565217393,2.357391304347826,0.950434782608696,-11.030434782608696,-3.5673913043478254,-12.628695652173912,6.4513043478260865,-2.013478260869565,26.524782608695656,-3.559565217391301,-4.255217391304342,-15.06,-3.99,-3.65,-65.31,-144.48,-47.6,-19.62,-18.56,-19.62,-222.6,-250.14,-250.14,-5.75,3.56,10.9,66.69,98.07,26.04,-2.17,19.62,19.62,167.95,250.13,250.13,2.566458358636715,1.6268567115527985,3.5649540729907145,36.761421824972615,62.15216275073276,18.299737279509092,5.3882015264818275,13.864453235381049,14.598899186819489,85.99794076753867,228.04478670491287,228.7700829458251,3512.9371083333335,59.65026666666665,525.1093166666666,29826.977016666668,90508.20399999998,7942.338683333334,7670.513741666669,6071.635391666667,4876.4112000000005,194027.81027499997,1146822.753458333,1154365.3864166664,2.0553335472359966,3.272706034547403,3.1725297764123415,3.2052917705122996,3.446331113129832,3.1298178780407455,2.5103242001296873,2.890366396353432,2.858367022153236,3.3787103720973737,2.774214426967236,2.8911279226342774
-8.657826086956522,0.13652173913043478,2.9213043478260863,6.668695652173913,-5.490434782608695,-5.998260869565219,-11.999565217391307,8.269565217391305,-2.1043478260869564,18.532608695652172,-17.949999999999992,21.492173913043477,-15.06,-3.14,-3.42,-65.31,-144.48,-72.88,-19.62,-17.48,-19.62,-103.79,-250.14,-250.14,-5.23,3.56,10.21,69.97,107.44,46.14,-2.17,19.62,19.62,182.98,250.13,250.13,2.4458606674413943,1.4640076285607027,3.626052236305467,35.502998930812666,67.01118332871992,26.148104038371738,5.397270226505303,12.578950491322319,14.893784179427499,75.72534445741866,232.07115722853476,200.9354387760996,3436.254825,48.063941666666665,666.0174583333334,29743.15585000001,100306.96185000002,16656.482191666666,6989.625349999998,6502.3228166666695,5084.601791666668,141534.8969833333,1201302.2871749995,910296.0945416666,2.209571001042245,3.277937125660757,3.0665506573163728,3.2321295834787613,3.3656470743268985,3.2251136426895965,2.4529305390383107,2.979429721778759,2.9032621198844826,3.3428749357175978,2.926283883639379,3.0155391629252746
-8.19086956521739,0.4126086956521739,3.023478260869565,-1.9217391304347817,-5.227826086956525,1.113478260869565,-9.90130434782609,4.722173913043479,-5.197826086956524,37.7791304347826,19.531304347826094,-1.9769565217391267,-10.52,-1.85,-3.42,-53.76,-88.69,-72.88,-19.62,-19.27,-19.62,-73.63,-250.14,-250.14,-5.23,2.08,10.21,69.97,107.44,46.14,3.48,19.62,19.62,182.98,250.13,250.13,1.1547968503574397,0.9501726039597701,3.4418493622086523,26.323396545109407,55.80810054623298,26.41460870653004,6.271291597324809,13.551335873992434,14.338730147074525,66.80619125910565,221.97684586077597,187.91441882884004,2986.9597999999987,27.404841666666666,664.0970916666668,15435.941575000003,69854.54737500001,15433.822324999996,5188.6249499999985,5030.714108333334,5722.765516666667,161291.936525,1102891.4645333334,778503.8532916667,1.5892865733750805,3.303113221023673,3.0309145478825,3.3251853120501984,3.2236929753343935,3.043431498620342,2.8160809861862117,2.8912217199562127,3.2384689799783866,3.166253530858618,3.118460638475744,2.6844231279173547
-8.165217391304349,0.3552173913043478,3.6130434782608694,-4.93608695652174,-1.4534782608695656,-0.5591304347826088,-8.049565217391304,7.083478260869564,-1.5504347826086953,24.630869565217395,4.651739130434788,-5.054347826086961,-12.14,-1.91,0.64,-53.76,-57.76,-35.58,-19.62,-19.27,-19.62,-93.71,-250.14,-250.14,-4.9,1.98,10.95,35.01,96.82,26.98,3.48,19.62,19.62,116.56,250.13,250.13,1.4369498782981334,0.9064736719609743,2.8740721524067685,22.10249892209327,45.89523463078432,17.922439642027456,6.762585997692116,13.090779897946646,13.301324052518025,61.45353549903222,215.88287727683095,198.34095816407722,2984.5821833333325,23.673924999999997,757.5380749999998,11841.893516666665,46521.09229166667,7093.870083333334,3864.423683333332,5989.1582916666675,4005.6963916666664,109985.63527500001,1028214.9648000001,868226.2876083333,1.780912883534883,3.28935696159002,2.967344003857902,3.3354016048161,3.1860314408715875,3.3138630084916723,2.9184645224317842,3.0195514031622666,3.1187971901293654,3.420375934884224,3.239405109351261,3.0712036795137214
-8.45130434782609,0.41652173913043494,3.0143478260869565,2.3230434782608693,6.1952173913043485,-6.0,-6.74304347826087,7.33608695652174,-1.4847826086956508,2.391739130434782,-19.50739130434783,29.727826086956522,-13.05,-1.29,-0.03,-16.37,-44.87,-35.58,-18.57,-10.68,-18.67,-93.71,-250.14,-250.14,-4.9,1.98,8.08,35.01,81.4,15.4,0.0,19.62,19.62,100.98,250.13,250.13,1.7918955335132052,0.8098663802598774,1.9908329611037219,14.215863592964087,39.079043073768275,13.991122029779238,5.329333455983606,11.45085177736666,12.776008381733803,50.533875478617986,219.84134928184974,191.23261296256842,3219.4053916666667,22.104799999999997,487.91436666666687,4692.3146333333325,35353.357525,5901.689216666667,2630.4319083333326,5262.631966666667,3694.9668916666674,56539.37459166666,1082053.9713166666,845020.1817083334,1.8401177315938122,3.320242592656344,2.9303214942173605,3.198930361500429,3.2399811782214747,3.144264257557304,2.8390443044098452,2.694569130337724,3.1419806942928097,3.3066880469985827,2.9661300138450843,2.689907207133708
