-9.176666666666666,-0.5838461538461538,1.0097435897435898,-2.382564102564103,-0.7717948717948717,-1.8141025641025645,-8.676153846153847,1.4102564102564104,3.9741025641025645,0.9630769230769232,-0.5433333333333333,-0.22769230769230767,-9.37,-0.83,0.86,-3.35,-1.68,-2.51,-8.77,1.2,3.82,-1.13,-1.48,-1.71,-8.96,-0.42,1.22,-0.95,1.15,-1.21,-8.6,1.56,4.11,2.56,0.11,0.53,0.09677712521981605,0.08651709137847687,0.07681102950605732,0.5950337975693781,0.6457905979371006,0.29249341827982234,0.04073777209115262,0.07933981376744088,0.054946031737349216,0.9342984584528948,0.355010533128918,0.5748375981960494,6404.61874,26.20827,77.76356499999999,445.1696500000001,61.158654999999996,253.53125499999996,5724.775950000001,151.48936000000006,1201.209805,103.73022000000003,27.24318999999999,16.507635,0.3133535829295009,2.0479787235486633,1.2763299662898566,2.1850846571834066,3.685311576996614,2.0950837504897946,0.14232951674990155,0.99071157857294,0.3779516200027703,3.78885679759181,3.110625840209564,4.1127055912780826
-9.175384615384615,-0.5735897435897437,0.9076923076923077,-2.2771794871794873,-0.7410256410256411,-1.7971794871794868,-8.65,1.4982051282051283,4.001282051282051,0.7238461538461539,-0.6917948717948718,-0.11,-9.33,-0.73,0.76,-3.13,-1.68,-3.11,-8.76,1.33,3.82,-1.49,-1.48,-1.05,-9.0,-0.46,1.14,-0.65,1.15,-1.16,-8.56,1.68,4.11,2.76,0.11,1.27,0.09904275569480737,0.05984969119245051,0.10176548048209415,0.5193928838406938,0.6190555042088357,0.41798631260837016,0.049198707508559876,0.08110998531186686,0.057475947574949914,1.131163719780097,0.3279843007099015,0.5169436809080552,6402.846284999999,25.157050000000005,63.05179500000001,404.6187699999999,56.33281000000001,252.27384999999995,5690.343165000001,170.95340499999998,1217.7057399999997,88.50082499999999,40.486509999999996,11.081655000000001,0.32353464386023684,1.7202668261800493,1.3565710817905443,2.272748262998793,3.4109515458416246,2.2479949184881685,0.1737610464434431,1.0165976915645225,0.39058219016841267,3.847897908903392,3.078092597613387,4.051176983099932
-9.151794871794873,-0.5969230769230769,0.863076923076923,-2.1633333333333336,-1.0010256410256413,-1.7030769230769232,-8.814615384615385,2.072051282051282,4.570769230769231,7.545128205128205,-6.332820512820512,11.894358974358974,-9.32,-1.03,0.68,-3.96,-7.0,-3.11,-12.31,1.4,3.92,-1.49,-140.37,-1.05,-8.96,-0.47,1.59,3.49,4.44,1.01,-8.56,10.84,11.63,125.44,3.44,226.75,0.10446129929607698,0.10276070899721093,0.13640350860503303,1.3576796445016097,1.545353324252559,0.7368545549214454,0.7102431730692798,1.925150915812109,1.8469384016707422,25.562226225408224,24.77815373067811,44.33458664865429,6370.009255000001,27.499455,57.357269999999986,426.0060999999999,167.01422499999995,241.22666999999996,5928.07218,467.4412899999999,1718.5415549999998,29176.02463,26395.66723,85499.48339499999,0.3185409270787533,2.142705148835885,2.1838223661337484,3.2376266827381883,4.065469298762786,3.2508738106178154,1.431826920168179,3.7473035322190293,2.9106549187253754,3.879914136247035,4.223276212516448,4.148587920313156
-9.208205128205128,-0.5694871794871796,1.2471794871794872,-2.566666666666666,-4.368461538461538,-0.9864102564102561,-6.993846153846154,4.87,2.4084615384615384,30.877179487179475,-5.904871794871794,27.21256410256411,-14.02,-2.91,-0.46,-37.4,-67.28,-42.06,-17.34,-6.01,-19.62,-110.1,-250.14,-250.14,-6.67,1.06,5.54,50.47,70.3,22.82,1.48,19.62,19.62,166.56,250.13,250.13,1.1805015704870618,0.7834242676666123,1.1325305196950601,13.772067296046645,22.75958265789031,10.777263457230758,3.952626270958313,6.96480051069994,8.489446703139363,62.368776538557356,131.3872125431366,142.1406686010322,6501.349749999999,48.002185,167.06431000000003,7713.196074999998,21148.193714999994,4490.57827,4313.975130000001,3648.20391,3181.6308149999995,220418.175715,659062.0247499999,824572.7699199998,1.8938152820910512,3.9148557982322654,3.7921964449845085,4.071050859281863,4.186984255803818,3.8321675701456193,3.206612643878145,3.5231233349698297,3.774997293101324,3.86313315281921,3.609937289339614,3.618140028129748
-9.200512820512822,-0.4212820512820512,1.9084615384615387,-4.295897435897436,-8.622820512820514,-1.526153846153846,-6.848461538461538,6.760256410256411,-2.0246153846153847,32.857948717948716,-23.63384615384615,31.534871794871805,-15.78,-3.96,-5.8,-37.4,-107.73,-42.06,-19.62,-15.26,-19.62,-110.1,-250.14,-250.14,-6.28,1.68,11.71,50.47,123.21,22.82,1.87,19.62,19.62,183.56,250.13,250.13,2.0795400733100338,1.2859779865866816,2.809323797150955,18.059144812922234,38.871429686736,13.084789685147275,6.011036234086023,10.876208683124334,13.782029519362663,76.06173704265561,197.25269793891653,192.6732463813734,6602.028235,76.380685,577.0959600000001,13804.67893,63109.868650000004,6687.457214999998,4940.79387,7973.616205000001,7534.367519999998,302096.35927,1521978.92367,1487229.0905799994,2.390513106144398,3.9662083435914233,3.895270260337251,4.089015699175688,4.054347498901927,3.96556419161827,3.5420300326316276,3.380714142055758,3.56685248319532,3.9300801807115193,3.4525047847767425,3.4661734917898914
-8.805641025641025,-0.25871794871794873,2.00948717948718,-3.9051282051282055,-9.164615384615384,-0.5974358974358969,-10.743589743589743,5.257179487179488,-4.515128205128206,34.29230769230769,-7.156410256410257,10.50769230769231,-15.78,-3.99,-5.8,-45.25,-107.73,-31.62,-19.62,-18.56,-19.62,-222.6,-250.14,-250.14,-5.12,2.5,11.71,66.69,125.51,26.04,1.87,19.62,19.62,183.56,250.13,250.13,2.455972098388026,1.4438750913501601,3.368978349831074,21.825747189229944,53.11265863147272,14.294837999270158,6.107764074154783,13.057551101284503,14.685604301543474,84.36119278744647,218.88546380250293,218.60623070930745,6126.223975000001,84.363985,738.6771699999999,19273.476714999993,113654.247945,7797.264009999997,10196.564335,8585.113885000002,9751.121079999999,360048.670515,1825704.7696900002,1825561.5150899992,2.750250876837216,4.126346779277254,3.907485401141248,4.098439370002847,3.9803241289616946,3.8592570351067774,3.256052746863739,3.642506252189041,3.646091784308465,4.07892975847469,3.577139215940098,3.5919225179417835
-8.551282051282051,0.0007692307692307813,2.614358974358974,1.2756410256410255,-6.571538461538459,-3.3494871794871792,-12.29923076923077,7.514615384615386,-2.4238461538461533,27.080256410256414,2.3325641025640915,-2.7994871794871696,-15.06,-3.99,-3.65,-65.31,-144.48,-72.88,-19.62,-18.56,-19.62,-222.6,-250.14,-250.14,-5.12,3.56,10.9,69.97,125.51,46.14,-2.17,19.62,19.62,182.98,250.13,250.13,2.307200745366868,1.4163213176926663,3.42517511801749,31.803335480197816,67.11601339504152,23.666187927485623,5.185586228816291,12.735219456124842,14.223279872635063,87.31142544223388,233.62293677697224,217.2732498898236,5763.526240000001,76.27690499999999,965.8947099999998,38584.22104,174570.09383999996,22150.573195,12526.669275000004,10461.616845,8139.317819999998,345645.94145499996,2075805.9793149997,1795667.4797200002,2.5616746911028234,3.875219997862026,3.8234104370690294,3.964593533442005,4.049272603686936,3.911403687586263,3.012775019365761,3.517053457592311,3.5020034964725273,4.115811695115063,3.458623931057286,3.454470811617001
-8.099743589743587,0.29538461538461536,3.222051282051282,-2.706410256410256,0.10487179487179829,-2.9207692307692312,-9.362307692307693,6.430769230769232,-3.56025641025641,23.783076923076926,-33.47897435897434,35.57615384615385,-15.06,-1.91,-3.42,-65.31,-144.48,-72.88,-19.62,-19.27,-19.62,-103.79,-250.14,-250.14,-4.9,2.08,10.95,69.97,107.44,46.14,3.48,19.62,19.62,182.98,250.13,250.13,1.7228739959871273,1.1112590368329072,3.3799242742899214,28.843132897084345,59.661337559113925,23.79538517903294,6.133541856072823,13.269855057778058,14.14188060739239,70.89669845677588,222.15624110181224,195.3576031034761,5102.194014999999,53.59246499999999,1223.915125,32191.038264999992,135349.88085999998,22179.303434999994,8096.509110000001,9840.81825,8568.691855000001,234143.17150499998,1961902.8755049997,1547462.3023049994,2.4816554813166665,4.130493572885477,3.7700883860723446,3.978374360449093,3.997007229542544,3.7384587865710563,3.4310842181110495,3.5259038892067363,3.8218452039248225,3.9947668841747728,3.6094705540604513,3.6905724978981254
-8.261282051282052,0.3505128205128205,3.169230769230769,-2.054871794871795,2.13,-2.0556410256410254,-7.157179487179485,5.7779487179487194,-2.7210256410256406,20.08128205128205,-6.2597435897435885,17.25205128205128,-13.05,-1.91,-3.29,-53.76,-57.76,-35.58,-19.62,-19.27,-19.62,-93.71,-250.14,-250.14,-4.9,1.98,10.95,35.01,96.82,26.98,3.48,19.62,19.62,116.56,250.13,250.13,1.5484950170675307,0.8738624802856678,2.7560789544488413,19.160263751703564,43.20623643256453,16.492449056193486,5.9415667228123015,12.907294534583857,13.368457286841732,53.6192290029348,215.94399124852842,192.6347272680562,5281.497549999999,38.380689999999994,1052.6848049999999,14280.695740000001,71329.29765,10664.194750000002,5238.044575000001,8873.80432,7358.7353200000025,139990.463305,1776154.4475699998,1433671.9635850003,2.2094584313679966,3.9130008103895766,3.5652945438055803,3.9208628341854532,3.8194314256382573,3.7448784586824724,3.531137221179336,3.3915920021179824,3.5717230724971416,4.105955997053075,3.4744623288581926,3.291064165087769
-8.635128205128204,0.12820512820512825,2.6789743589743593,2.315128205128205,2.8541025641025657,-5.619743589743591,-7.845897435897436,6.361282051282052,-1.6348717948717946,27.506410256410255,-6.585128205128203,11.463076923076926,-13.68,-1.57,-3.29,-29.95,-101.01,-46.6,-18.57,-12.35,-19.62,-168.6,-250.14,-250.14,-4.85,1.31,9.72,35.01,100.37,46.56,-0.32,19.62,19.62,232.37,250.13,250.13,2.0223455179122722,0.6898675896545313,2.459819458532131,14.88217672109569,43.941555515453544,19.888600714876656,4.968615200951029,11.201315440032644,13.990649051455739,82.36667276262612,224.8452416363798,193.12809639245546,5826.219384999999,19.346754999999998,775.8818349999999,8829.360175,74040.458755,17442.808015,5620.222390000001,7848.40891,7646.214249999999,315511.44856000005,1925666.2522749999,1428267.1351349999,2.2106653927671718,4.124716741248191,3.6218374383923666,4.111502286141512,3.978312698727528,3.889658357827167,3.198343040891637,3.2796490061906103,3.5080614619564616,4.071744046211671,3.3711970331319496,3.5996348961228963
