-7.27,0.46,1.69,-68.48,11.73,17.07,7.53,19.62,15.56,78.60,-61.78,88.27,2
-13.54,-1.29,-0.80,-59.51,32.31,16.31,8.68,12.30,9.17,16.79,-100.37,222.10,2
-8.73,-1.35,2.91,-36.97,-18.05,3.41,7.18,3.80,5.10,-42.50,-121.15,250.13,2
-9.17,-1.40,1.33,-28.05,26.36,0.79,4.28,-1.76,0.22,-38.88,-88.33,250.13,2
-9.44,-0.31,0.59,-10.41,-6.23,12.85,5.58,-8.08,-3.46,-6.79,-27.29,146.70,2
-8.98,0.05,1.36,3.27,-21.66,10.05,6.52,-10.56,-3.90,-15.90,-8.74,75.95,2
-9.18,0.09,2.71,15.32,-10.69,-3.84,7.50,-13.13,-3.74,41.21,34.08,-51.34,2
-9.10,0.59,1.15,13.92,-0.28,-8.34,4.88,-12.54,-1.66,146.02,69.53,-194.34,2
-8.40,0.50,1.34,15.15,8.34,-12.55,2.55,-1.17,4.77,14.43,44.14,-250.14,2
-8.28,0.64,1.41,14.15,9.82,-13.80,2.67,5.35,3.58,-149.49,99.21,-250.14,2
-9.02,1.22,-0.25,-2.29,14.02,-9.95,-1.04,17.04,12.46,18.15,101.82,-213.24,2
-9.45,-0.44,-0.13,-18.36,7.27,-2.11,2.74,17.22,9.87,-59.74,39.27,-57.27,2
-8.08,-2.47,1.50,45.60,-41.86,-14.62,5.87,7.47,8.27,35.46,-37.71,-0.82,2
-8.89,-1.15,1.29,56.86,7.74,-31.68,5.87,7.39,7.81,0.56,-27.26,8.75,2
-8.59,-0.80,1.26,61.69,-22.80,-19.90,4.99,5.26,5.67,-0.70,-30.51,12.18,2
-8.74,-0.29,1.38,54.01,-15.82,-9.73,6.01,4.83,3.99,0.53,-47.60,-8.49,2
-8.72,-0.64,1.18,69.29,-18.63,-15.40,5.12,5.49,3.17,-36.62,-27.27,-52.21,2
-8.99,-0.35,1.48,77.66,-7.82,-16.35,5.94,5.70,2.40,-32.34,-21.51,-63.17,2
-9.05,-0.00,1.83,74.98,0.87,-6.52,5.07,6.22,1.88,3.12,-33.15,-97.56,2
-9.40,0.08,1.43,63.31,-6.97,-4.76,5.11,7.26,4.66,-32.41,-7.77,-107.52,2
-9.00,0.48,1.05,67.66,-16.08,-14.66,4.40,9.70,6.29,-16.12,-10.34,-108.54,2
-8.47,1.43,1.57,60.63,-14.92,-16.67,4.54,8.91,5.93,-48.66,-33.27,-87.05,2
-9.10,0.69,1.91,53.19,-7.70,-17.53,4.73,8.84,5.01,19.47,-39.92,-74.39,2
-8.83,0.89,2.16,45.13,-13.34,-14.60,4.74,9.27,5.53,-20.72,-35.01,-58.46,2
-8.96,0.38,1.90,29.35,-6.01,-10.86,3.82,8.73,4.91,20.83,-24.76,-36.38,2
-8.76,0.45,2.16,21.84,-5.53,-10.69,3.36,9.01,5.17,-6.52,-22.32,-27.22,2
-8.84,0.37,2.00,11.60,-2.36,-7.95,3.24,8.04,4.96,-13.18,-16.18,-23.98,2
-8.73,0.32,2.20,5.60,-0.96,-5.69,3.08,8.42,4.94,5.47,-25.15,-16.71,2
-8.87,0.09,2.08,2.73,-0.57,-6.18,2.82,8.72,4.63,5.99,-18.30,-6.18,2
-9.06,-0.00,2.09,1.47,-1.29,-5.25,2.80,8.76,4.94,10.04,-14.76,-0.66,2
-8.79,0.03,2.17,-2.70,0.47,-4.65,2.50,8.92,5.03,-6.53,-9.79,4.64,2
-8.66,0.20,2.17,-7.01,-1.00,-1.57,2.52,8.00,4.90,-1.31,-5.11,7.50,2
-8.95,0.13,2.00,-14.27,-0.22,0.95,2.51,8.29,4.99,1.23,-5.32,5.38,2
-8.79,0.17,2.04,-17.17,1.21,1.05,2.27,8.26,5.20,-12.53,-8.02,4.24,2
-8.96,-0.17,1.68,-17.56,2.84,1.53,2.43,7.82,5.54,-0.34,-16.15,1.08,2
-9.04,-0.03,1.75,-13.99,0.04,-0.32,2.40,8.06,4.62,-1.11,-20.46,-1.11,2
-8.87,-0.10,1.83,-13.41,3.38,-0.72,2.32,7.69,4.88,12.65,-33.02,-10.85,2
-8.88,-0.06,1.83,-13.95,-0.18,-1.21,2.41,8.34,4.30,36.50,-27.95,-11.34,2
-8.85,-0.15,1.83,-9.73,-1.08,-1.11,2.39,8.87,3.27,11.22,-13.51,-5.91,2
-8.97,-0.11,1.85,-9.34,0.17,-3.21,2.40,8.45,3.70,8.56,-3.15,-7.95,2
-8.99,-0.31,1.91,-6.82,-1.18,-2.02,2.26,8.79,4.13,-19.67,-0.03,-5.82,2
-9.16,-0.21,1.62,-6.27,-2.23,-1.88,2.26,9.21,6.12,-52.21,-14.45,-3.92,2
-9.07,-0.10,2.07,-7.08,-5.50,-1.65,2.61,6.65,6.67,-60.40,-36.57,-14.34,2
-9.02,-0.51,1.87,-5.66,-1.63,-2.66,2.40,7.07,5.42,57.67,-56.51,-34.52,2
-8.79,-0.20,2.03,-3.89,-1.45,-1.14,-7.32,-0.02,6.57,0.26,-0.80,2.86,2
-8.79,-0.28,1.94,-3.38,-1.46,-1.37,-7.35,-0.05,6.66,0.43,-1.05,2.47,2
-8.95,-0.25,1.96,-3.76,-0.47,-1.68,-7.34,-0.06,6.44,1.77,-0.82,1.75,2
-8.94,-0.35,1.95,-3.87,-0.34,-1.64,-7.36,-0.08,6.47,0.60,-1.12,1.27,2
-8.88,-0.25,1.97,-3.22,-0.50,-1.90,-7.44,-0.03,6.38,1.44,-0.54,0.01,2
