-8.54,-0.81,2.51,-2.89,-1.67,-1.26,-7.91,2.12,5.24,-1.84,-0.40,-0.53,3
-8.65,-0.76,2.48,-2.95,-1.79,-1.20,-8.01,2.15,5.10,-0.22,-0.44,-0.66,3
-8.66,-0.75,2.47,-2.92,-1.24,-0.92,-7.97,2.07,5.10,-1.21,-0.64,0.17,3
-8.73,-0.74,2.44,-2.60,-1.60,-1.45,-7.96,2.23,5.11,0.79,-1.11,-1.02,3
-8.86,-0.76,2.52,-3.15,-1.55,-0.98,-7.93,2.22,5.16,-3.66,-0.21,2.15,3
-8.71,-0.76,2.48,-3.52,-1.18,-0.71,-7.97,2.15,5.09,-3.27,-0.92,1.50,3
-8.70,-0.80,2.45,-3.63,-0.80,-1.15,-7.89,2.06,5.13,-4.11,-0.34,1.35,3
-8.89,-0.84,2.45,-4.79,-1.18,-1.19,-7.96,2.01,5.15,-3.09,-0.87,1.57,3
-8.89,-0.79,2.39,-4.66,5.04,-1.63,-7.95,2.00,5.02,-0.44,-1.69,-0.30,3
-8.82,-0.81,2.47,-2.24,-2.06,-1.20,-7.93,2.10,5.24,-1.00,-1.31,0.27,3
-8.83,-0.83,2.42,-3.36,0.97,-1.02,-8.03,2.07,5.11,0.66,-1.60,-0.23,3
-8.79,-0.71,2.37,-2.17,-1.27,-1.00,-7.88,2.11,5.07,1.21,-1.18,-0.44,3
-8.86,-0.76,2.55,-1.82,-1.51,-1.37,-7.98,2.10,5.17,1.44,-0.42,-1.72,3
-8.84,-0.78,2.49,-2.08,-0.91,-1.15,-7.98,2.11,5.14,2.03,-0.71,-1.71,3
-8.91,-0.76,2.47,-2.08,-1.06,-1.35,-7.89,2.13,5.26,0.78,-0.56,-0.44,3
-8.91,-0.76,2.36,-2.22,-0.80,-1.02,-7.96,1.99,5.15,-0.15,-0.82,-1.18,3
-8.58,-0.64,2.47,-2.01,-1.52,-1.79,-7.96,2.04,5.10,1.60,-0.19,-0.84,3
-8.67,-0.65,2.51,-2.50,-1.03,-1.76,-7.95,2.16,5.17,2.34,-0.72,-1.98,3
-8.64,-0.76,2.32,-2.40,-2.38,-1.68,-7.92,2.17,5.15,1.49,-0.11,-0.91,3
-8.72,-0.70,2.43,-2.22,-1.72,-1.19,-7.90,2.08,5.17,1.00,0.02,-1.04,3
-8.82,-0.74,2.39,-3.76,-2.02,-0.97,-7.90,2.09,5.07,-2.27,0.78,0.93,3
-8.91,-0.66,2.52,-4.30,-2.22,-0.73,-8.00,2.01,5.14,-0.63,0.19,-0.06,3
