22,49,35,1
22,49,35,1
22,52,35,1
22,52,35,1
21,52,34,1
22,51,34,1
20,50,35,1
22,52,34,1
22,50,34,1
22,51,35,1
21,51,33,1
20,50,34,1
21,49,33,1
21,49,33,1
20,51,35,1
18,49,34,1
19,48,34,1
16,53,34,1
18,52,35,1
18,51,32,1
19,50,33,1
19,53,33,1
21,50,33,1
21,51,33,1
24,51,34,1
25,50,35,1
25,51,36,1
25,50,38,1
25,51,39,1
26,49,40,1
25,49,41,1
25,47,42,1
22,45,41,1
21,48,41,1
21,48,43,1
21,47,41,1
22,47,41,1
21,47,42,1
22,47,42,1
22,47,42,1
24,48,42,1
20,49,41,1
22,49,40,1
24,47,38,1
22,49,37,1
24,49,36,1
24,50,36,1
23,49,37,1
24,50,37,1
23,49,36,1
23,52,36,1
23,51,37,1
23,50,37,1
24,50,38,1
21,52,37,1
22,51,38,1
22,52,38,1
24,52,39,1
23,50,39,1
22,50,39,1
22,53,37,1
23,51,39,1
23,50,39,1
23,50,39,1
22,50,38,1
22,50,37,1
23,49,38,1
23,50,38,1
23,49,37,1
22,51,38,1
22,51,38,1
22,50,38,1
22,49,38,1
23,49,37,1
22,50,37,1
22,49,38,1
22,49,38,1
23,52,38,1
23,51,39,1
22,50,38,1
23,49,38,1
23,49,38,1
22,51,38,1
23,50,38,1
23,50,38,1
23,50,37,1
22,49,38,1
24,50,38,1
22,51,37,1
23,50,40,1
23,50,38,1
22,51,38,1
23,50,37,1
23,50,39,1
22,50,38,1
24,51,37,1
23,49,37,1
23,50,37,1
22,51,37,1
22,49,37,1
23,49,37,1
24,49,37,1
22,51,38,1
23,51,38,1
22,51,38,1
22,49,38,1
20,51,38,1
20,49,37,1
21,50,37,1
22,49,38,1
23,49,37,1
24,50,38,1
24,50,37,1
25,50,38,1
25,49,37,1
24,51,37,1
23,50,36,1
20,54,34,1
21,50,34,1
21,50,35,1
22,51,34,1
23,50,35,1
23,49,35,1
22,49,35,1
23,50,34,1
20,50,35,1
20,50,35,1
19,50,36,1
19,50,35,1
19,51,36,1
21,50,36,1
22,51,36,1
25,52,35,1
25,52,35,1
26,51,34,1
25,51,35,1
23,51,35,1
21,51,35,1
20,51,35,1
19,50,36,1
19,50,36,1
20,50,35,1
21,50,35,1
21,50,36,1
24,50,37,1
24,51,36,1
26,52,38,1
25,52,37,1
27,51,37,1
26,51,36,1
26,51,36,1
23,51,35,1
23,51,36,1
22,51,35,1
22,52,35,1
22,50,35,1
20,50,35,1
21,49,36,1
20,50,36,1
20,50,35,1
21,50,36,1
22,48,36,1
21,51,35,1
18,52,36,1
18,48,37,1
19,50,36,1
22,50,36,1
24,50,36,1
24,51,35,1
25,52,35,1
23,52,36,1
24,51,36,1
24,51,36,1
25,52,36,1
25,52,36,1
23,52,36,1
24,52,36,1
24,51,35,1
25,52,34,1
24,53,34,1
24,51,34,1
23,52,33,1
23,52,32,1
25,53,32,1
24,50,31,1
26,50,32,1
25,51,30,1
25,52,30,1
26,51,32,1
26,51,31,1
26,52,31,1
27,51,30,1
26,52,29,1
25,51,30,1
24,52,29,1
25,51,29,1
25,50,31,1
25,50,29,1
25,52,30,1
26,51,31,1
26,49,31,1
27,50,32,1
26,51,31,1
25,51,32,1
23,52,32,1
21,53,33,1
21,52,32,1
22,53,31,1
21,53,31,1
21,52,31,1
19,52,29,1
17,52,31,1
17,52,29,1
16,50,31,1
18,50,30,1
21,51,32,1
22,54,33,1
24,53,34,1
25,52,36,1
26,53,36,1
26,55,36,1
27,49,38,1
27,50,35,1
28,51,37,1
26,51,34,1
25,51,34,1
27,52,33,1
27,54,33,1
27,55,32,1
30,54,36,1
30,46,34,1
29,44,30,1
33,33,36,1
33,44,37,1
33,53,32,1
26,63,25,1
23,62,22,1
30,40,28,1
25,31,36,1
29,53,41,1
32,61,30,1
32,63,21,1
25,54,25,1
27,34,31,1
28,53,41,1
33,53,35,1
29,63,25,1
29,57,20,1
31,38,25,1
27,29,39,1
30,47,42,1
27,63,28,1
28,63,20,1
26,49,26,1
29,40,34,1
28,28,44,1
29,46,43,1
28,63,24,1
33,62,22,1
29,41,29,1
30,28,39,1
25,49,44,1
26,62,36,1
28,63,24,1
31,55,23,1
31,34,30,1
29,23,43,1
28,49,44,1
27,63,34,1
31,63,24,1
30,54,27,1
30,45,36,1
27,22,43,1
29,45,43,1
31,59,31,1
30,63,23,1
32,54,22,1
30,44,35,1
29,29,44,1
27,47,42,1
29,63,25,1
36,63,23,1
27,48,36,1
30,35,40,1
26,44,44,1
26,63,28,1
36,63,23,1
37,43,29,1
33,33,40,1
27,49,43,1
31,50,42,1
32,63,22,1
36,61,22,1
33,35,32,1
32,28,43,1
28,50,43,1
31,63,25,1
38,62,23,1
33,35,35,1
34,24,41,1
29,52,44,1
31,63,25,1
39,62,25,1
34,48,32,1
29,27,41,1
27,57,46,1
29,63,32,1
36,63,28,1
38,50,29,1
33,25,36,1
27,52,41,1
28,63,28,1
37,63,27,1
35,54,31,1
33,31,37,1
28,53,41,1
28,58,32,1
33,63,23,1
35,56,25,1
26,37,35,1
28,38,45,1
29,45,43,1
34,63,24,1
38,63,19,1
33,45,31,1
30,27,42,1
26,46,37,1
29,63,26,1
35,62,24,1
35,51,34,1
33,40,42,1
31,51,44,1
29,63,30,1
33,63,24,1
32,49,29,1
27,31,37,1
27,56,42,1
29,61,31,1
38,63,20,1
36,46,23,1
31,27,34,1
26,49,44,1
30,56,41,1
33,63,23,1
38,59,25,1
32,40,33,1
30,27,41,1
30,51,42,1
30,63,28,1
35,63,25,1
37,50,24,1
31,33,35,1
28,36,40,1
32,49,41,1
31,63,28,1
37,63,28,1
32,48,32,1
29,29,39,1
27,54,41,1
28,62,32,1
34,63,25,1
36,55,29,1
27,34,36,1
29,43,38,1
30,52,40,1
31,63,31,1
34,62,26,1
28,44,29,1
31,32,38,1
30,50,39,1
31,58,32,1
31,63,25,1
31,59,29,1
28,47,32,1
30,20,38,1
27,51,44,1
26,61,33,1
28,63,26,1
34,60,24,1
29,42,34,1
30,19,40,1
27,56,43,1
25,63,29,1
32,63,22,1
33,58,23,1
34,42,30,1
31,20,41,1
27,53,45,1
28,63,29,1
34,63,21,1
34,47,24,1
33,39,33,1
30,31,41,1
29,51,41,1
30,63,27,1
38,62,25,1
33,44,29,1
32,29,33,1
28,51,37,1
29,53,35,1
28,63,25,1
33,59,26,1
27,42,33,1
29,29,37,1
27,51,41,1
27,63,33,1
32,63,25,1
33,53,23,1
32,40,24,1
35,35,36,1
28,45,44,1
26,59,34,1
32,63,21,1
39,56,22,1
31,37,33,1
30,30,38,1
27,46,39,1
31,63,22,1
40,62,20,1
33,41,27,1
31,29,36,1
26,47,41,1
27,63,27,1
39,63,20,1
36,50,27,1
31,36,35,1
29,49,43,1
28,60,33,1
35,63,22,1
36,56,21,1
30,40,33,1
31,28,41,1
31,47,40,1
32,63,24,1
41,62,19,1
33,42,27,1
31,33,41,1
29,51,40,1
32,63,28,1
37,63,21,1
37,49,29,1
32,34,38,1
30,54,42,1
29,62,31,1
34,63,21,1
35,50,25,1
32,31,34,1
26,52,42,1
30,62,33,1
36,63,22,1
33,52,26,1
28,30,36,1
23,52,41,1
22,63,38,1
28,59,30,1
20,63,34,1
34,61,35,1
35,61,28,1
31,56,28,1
26,45,30,1
23,41,33,1
13,27,38,1
20,48,34,1
20,53,37,1
34,55,40,1
52,60,38,1
48,61,40,1
41,50,36,1
24,52,38,1
5,45,43,1
7,45,41,1
22,51,37,1
37,54,39,1
57,62,31,1
46,51,42,1
27,53,42,1
13,46,37,1
6,46,35,1
14,56,40,1
23,50,48,1
47,59,38,1
53,62,33,1
38,52,39,1
18,47,36,1
3,46,38,1
9,53,39,1
22,48,40,1
39,50,41,1
54,63,31,1
45,52,34,1
31,45,42,1
6,45,42,1
3,36,36,1
13,49,40,1
32,47,44,1
52,63,35,1
52,54,31,1
37,43,35,1
13,55,37,1
0,45,45,1
11,59,37,1
26,59,42,1
43,53,41,1
52,62,30,1
41,50,33,1
26,50,34,1
6,43,42,1
4,38,38,1
17,50,41,1
30,49,44,1
45,61,37,1
48,61,35,1
49,46,30,1
26,54,34,1
3,49,40,1
3,55,32,1
15,49,37,1
28,52,41,1
45,62,37,1
51,59,32,1
40,55,36,1
24,55,36,1
0,45,44,1
8,58,39,1
14,57,31,1
22,59,38,1
40,60,41,1
57,63,30,1
46,43,35,1
26,41,32,1
8,51,39,1
1,44,38,1
13,49,41,1
28,58,42,1
47,57,39,1
51,61,34,1
41,49,35,1
19,49,39,1
0,45,45,1
9,57,38,1
18,47,40,1
31,57,44,1
42,59,44,1
50,60,37,1
44,49,37,1
29,47,37,1
6,47,44,1
1,46,41,1
15,48,39,1
25,61,43,1
36,49,50,1
48,57,41,1
45,46,41,1
31,43,38,1
13,47,40,1
1,47,47,1
8,56,47,1
20,52,48,1
40,50,48,1
56,61,40,1
46,44,43,1
23,40,44,1
14,47,42,1
3,43,45,1
11,50,44,1
23,53,51,1
39,50,50,1
53,57,41,1
44,45,45,1
26,45,45,1
11,47,42,1
5,45,43,1
13,48,44,1
26,53,51,1
42,51,48,1
49,54,42,1
45,48,43,1
25,50,45,1
9,48,42,1
5,43,45,1
12,47,43,1
23,47,46,1
36,48,51,1
54,58,42,1
46,42,40,1
38,47,39,1
13,47,44,1
4,44,41,1
13,46,40,1
29,52,45,1
53,61,43,1
47,44,42,1
38,50,48,1
9,46,45,1
7,46,38,1
17,45,39,1
36,55,41,1
55,61,35,1
47,50,37,1
28,51,46,1
8,53,43,1
9,43,40,1
20,43,41,1
39,46,42,1
54,63,35,1
48,53,38,1
34,51,42,1
9,47,40,1
9,47,34,1
20,45,35,1
44,54,36,1
50,63,34,1
37,60,39,1
19,41,34,1
13,43,32,1
25,49,35,1
32,53,26,1
35,63,31,1
38,63,33,1
33,45,31,1
26,56,29,1
22,36,31,1
25,38,33,1
34,51,34,1
33,63,25,1
34,62,18,1
27,42,22,1
28,29,31,1
29,52,37,1
34,57,31,1
35,63,15,1
38,61,21,1
28,30,32,1
27,43,39,1
27,51,32,1
33,63,14,1
37,60,18,1
29,31,32,1
29,33,36,1
28,52,36,1
32,63,19,1
37,63,16,1
29,42,30,1
26,29,41,1
33,48,35,1
41,63,14,1
34,46,20,1
21,35,34,1
14,56,36,1
15,56,38,1
12,57,32,1
21,59,25,1
24,62,22,1
29,60,27,1
29,55,26,1
29,52,31,1
28,47,36,1
29,51,37,1
25,45,36,1
25,46,36,1
22,48,36,1
22,47,36,1
18,47,38,1
20,48,38,1
19,50,38,1
17,49,38,1
17,53,37,1
19,51,38,1
19,49,37,1
21,48,37,1
19,51,36,1
21,49,36,1
21,49,36,1
22,48,37,1
21,48,34,1
21,48,37,1
21,49,37,1
21,49,36,1
21,49,35,1
21,50,37,1
23,50,36,1
26,48,37,1
25,50,36,1
24,50,36,1
23,49,36,1
21,51,35,1
18,51,35,1
20,50,36,1
18,50,37,1
20,50,37,1
20,50,36,1
21,50,36,1
22,50,36,1
23,51,37,1
22,52,37,1
23,52,36,1
20,50,36,1
20,49,37,1
21,51,37,1
21,50,38,1
22,50,38,1
23,51,39,1
23,50,40,1
25,51,39,1
26,53,41,1
27,51,40,1
29,52,38,1
26,52,37,1
27,52,38,1
27,55,37,1
26,58,36,1
25,54,34,1
26,58,37,1
28,42,40,1
31,23,41,1
32,49,45,1
30,60,35,1
27,63,29,1
27,53,27,1
28,39,34,1
28,22,41,1
28,51,45,1
30,62,35,1
32,63,26,1
30,56,28,1
30,34,36,1
26,27,44,1
28,50,40,1
27,54,35,1
22,63,20,1
33,61,23,1
32,44,31,1
31,31,42,1
32,46,47,1
31,60,40,1
31,63,26,1
30,54,26,1
26,36,29,1
26,26,40,1
29,45,39,1
28,62,29,1
34,63,24,1
31,44,30,1
30,28,39,1
25,33,48,1
29,46,43,1
26,63,25,1
35,63,22,1
28,40,34,1
31,36,41,1
24,49,43,1
26,61,33,1
28,63,27,1
34,63,19,1
30,48,32,1
28,29,39,1
25,45,45,1
27,62,29,1
37,63,18,1
34,51,22,1
29,31,36,1
26,43,41,1
29,59,33,1
34,63,19,1
38,57,23,1
28,36,32,1
27,32,41,1
29,49,40,1
30,62,26,1
33,63,21,1
33,47,28,1
29,34,37,1
26,43,39,1
26,58,29,1
29,63,22,1
32,53,28,1
25,28,35,1
26,34,38,1
28,50,37,1
28,62,30,1
28,63,20,1
27,49,26,1
30,32,35,1
24,40,39,1
26,50,34,1
27,63,25,1
34,62,24,1
28,40,29,1
28,31,37,1
26,49,38,1
