-9.48,0.74,-2.11,-5.24,-63.05,-9.34,1.93,-5.06,2.20,162.66,-3.90,175.31,9
-7.50,0.67,0.45,11.27,-57.60,-4.31,0.95,-7.20,5.28,185.82,45.00,127.92,9
-9.88,-0.24,-2.20,1.70,-28.95,-5.77,-1.64,-5.97,10.03,168.08,139.44,56.33,9
-8.51,0.63,0.40,-18.10,-80.92,-4.04,-3.55,-3.53,10.88,194.72,210.92,25.23,9
-7.90,-0.16,0.63,-21.47,-24.79,14.63,-6.83,-0.37,14.30,240.46,250.13,-155.91,9
-6.27,0.11,-1.25,27.86,-28.68,15.26,-8.07,-0.81,15.98,157.14,250.13,-212.39,9
-9.98,1.04,2.72,8.96,-17.61,14.44,-8.05,-0.91,19.62,71.11,248.22,-250.14,9
-11.37,-2.04,-2.94,-7.31,56.98,-14.82,-4.66,4.48,19.62,88.00,196.84,-228.01,9
-8.24,2.83,-1.81,30.12,65.50,-18.89,2.76,6.70,19.62,-123.14,-108.19,188.49,9
-7.59,0.24,0.80,27.21,6.79,-0.07,-3.32,0.91,19.62,-151.28,-216.27,224.15,9
-7.56,0.68,1.04,63.43,-17.72,-25.28,-8.02,-2.46,17.63,-178.56,-250.14,170.88,9
-9.53,2.70,-1.06,36.67,36.81,-34.47,-9.35,-1.57,16.88,-223.37,-250.14,88.61,9
-8.57,0.17,3.48,-55.02,61.53,16.17,-11.61,-3.54,12.19,-82.69,-183.40,-82.19,9
-8.95,-0.80,-0.69,-40.15,50.18,20.89,-8.43,-2.21,7.52,-55.43,-206.43,-92.53,9
-9.18,-0.80,-1.43,-5.05,31.87,22.63,-2.62,-3.34,3.55,-147.50,-136.52,-124.32,9
-10.81,0.26,-2.64,18.92,5.62,20.76,2.74,-2.37,2.46,-146.18,-19.57,-133.86,9
-8.06,-1.11,-1.58,24.08,-24.33,-1.90,5.73,1.80,0.90,-113.19,156.26,-132.60,9
-11.66,-1.95,-3.34,57.93,-16.99,-3.28,4.35,2.56,2.93,-96.66,191.60,-136.37,9
-9.88,-0.56,-0.66,46.81,-85.98,4.20,3.45,4.17,4.48,-21.50,240.72,-136.77,9
-8.63,-0.54,1.54,6.43,-40.32,-6.38,2.29,6.73,5.93,39.78,250.13,-136.77,9
-7.34,-2.39,1.63,4.65,-3.59,-0.19,-3.00,11.68,11.29,94.38,250.13,17.44,9
-8.59,-2.28,0.24,-6.91,3.08,1.53,-6.44,14.24,15.43,55.19,250.13,126.46,9
-9.60,-0.19,1.14,-5.66,-21.18,21.66,-8.81,13.71,19.62,-29.27,250.13,250.13,9
-11.53,4.79,0.73,5.69,-8.07,12.76,-12.28,6.60,19.62,-156.54,121.31,250.13,9
-7.84,1.21,2.29,-36.23,41.68,-22.62,-12.29,-1.16,17.16,-197.36,-184.47,189.89,9
-8.73,0.60,0.76,-30.69,43.53,-17.04,-10.66,1.34,14.28,-250.14,-188.30,107.66,9
-7.66,0.75,-0.23,-27.97,64.35,-16.20,-8.14,0.66,12.19,-250.14,-167.42,21.64,9
-8.87,0.67,-0.20,-32.28,74.42,-11.22,-5.65,-0.79,10.21,-206.95,-138.05,-36.96,9
-8.96,0.73,-2.57,12.40,56.09,8.85,-2.80,-4.26,7.95,-199.18,-34.04,-154.19,9
-11.94,0.16,-3.13,20.60,43.38,25.52,-1.91,-2.87,7.20,-124.92,2.99,-161.66,9
-12.54,-2.53,-5.38,27.29,-4.60,12.05,0.13,-1.20,4.50,-92.27,5.16,-159.30,9
-7.69,-1.71,-2.13,28.27,-26.61,4.51,2.46,0.22,3.54,-102.16,51.76,-145.43,9
-9.95,-1.43,-1.27,21.47,-41.35,-13.13,2.03,3.72,4.66,-48.10,194.54,-137.61,9
-7.28,-1.48,0.83,37.46,-29.32,-6.05,3.44,5.18,5.74,9.79,217.79,-137.18,9
-8.36,-2.45,-0.19,44.93,-14.49,6.17,0.49,6.11,6.77,115.69,250.13,-125.95,9
-8.10,-2.26,-0.26,61.91,-20.50,-8.63,-1.19,9.02,9.24,158.76,250.13,-141.74,9
-10.89,0.06,-0.15,82.62,-70.18,-17.11,-1.85,8.61,19.62,161.52,149.39,-107.53,9
-11.08,0.18,1.43,52.49,-51.66,-24.27,1.51,6.72,19.62,95.95,63.22,-107.24,9
-9.64,0.80,1.91,-36.56,-22.67,1.72,5.34,5.18,19.62,63.15,-24.31,-36.89,9
-8.25,-1.02,2.27,-90.45,16.07,8.75,3.20,9.21,19.62,-58.83,-104.58,29.87,9
-8.45,-2.57,-0.31,-61.78,35.52,-0.28,-5.30,15.51,9.22,-15.39,-250.14,179.04,9
-7.33,-1.83,0.14,-47.94,37.93,5.73,-4.40,14.83,5.82,22.10,-250.14,240.29,9
-8.26,-1.57,-1.23,-44.23,31.85,6.32,-4.37,11.58,3.22,56.62,-221.37,250.13,9
-9.76,-2.08,-2.15,-48.22,39.31,-23.26,-4.11,6.77,2.25,71.16,-159.47,250.13,9
-8.65,-3.62,-3.40,-37.60,-20.58,-6.00,-1.20,-4.92,4.85,104.55,-14.44,191.03,9
-10.54,-4.67,-3.29,-4.60,-35.27,-24.83,0.26,-6.27,6.77,117.76,10.95,125.42,9
-13.13,-0.22,-1.98,13.28,-39.05,-36.73,1.52,-5.42,8.18,162.24,54.00,75.43,9
-8.40,-0.79,-0.15,13.12,-90.36,-7.32,1.18,-4.94,10.32,131.01,115.71,4.48,9
-8.37,-0.20,-0.28,24.21,-37.47,12.21,-5.25,-4.43,14.93,92.83,227.61,-93.94,9
