-8.10,-1.83,1.16,8.95,9.74,27.63,-3.65,-0.25,18.79,0.02,13.65,-28.82,8
-8.36,-1.69,-0.01,21.14,56.73,-9.89,-2.22,0.39,16.66,-23.66,-111.80,25.34,8
-10.55,-1.84,-0.39,15.45,56.26,-10.49,-0.17,-0.06,8.18,72.89,-102.76,41.12,8
-10.34,-2.57,-2.95,56.14,-1.39,-20.81,0.96,2.74,4.13,-14.84,-65.40,31.32,8
-10.12,1.10,-0.59,-2.66,-13.58,-19.75,4.25,-2.26,5.65,-34.98,3.05,-37.66,8
-7.94,-0.29,0.15,-51.26,-17.62,-15.67,2.50,1.56,8.08,-76.03,52.08,-42.63,8
-9.65,-2.48,-1.48,-62.15,-12.05,0.63,2.00,0.23,10.47,-35.22,95.12,-23.45,8
-9.17,-2.33,-1.15,-28.99,-26.85,19.31,-1.12,0.28,19.21,33.70,68.20,-25.44,8
-7.45,-2.74,2.06,-14.44,-11.89,18.44,-6.57,1.48,17.70,85.92,107.77,-43.62,8
-8.38,-3.18,0.90,5.03,-4.80,13.52,-4.12,3.88,19.62,-26.28,-96.87,0.36,8
-9.03,-2.61,0.59,30.78,34.89,-0.11,-1.26,-3.73,15.87,48.98,-116.28,53.89,8
-9.76,-2.44,-1.48,38.47,20.63,0.99,0.00,2.75,9.35,71.92,-112.60,40.87,8
-8.94,1.62,1.00,62.48,-13.92,-3.66,2.71,-0.01,2.88,42.02,-73.56,44.11,8
-8.50,1.74,1.93,9.37,-20.51,-20.38,3.88,2.64,-0.65,-63.85,21.08,-0.50,8
-9.09,0.49,-1.16,-45.18,14.76,-15.90,4.79,-2.40,7.72,-129.92,38.07,-67.68,8
-9.27,-0.93,-0.42,-62.41,-24.67,-0.61,0.26,1.03,11.69,-86.44,99.79,-36.21,8
-11.13,-3.41,0.00,-32.48,-10.81,2.72,-0.12,-0.80,19.62,37.20,41.24,5.10,8
-7.47,-2.81,1.84,-26.15,-20.88,3.75,0.38,0.27,19.16,75.40,14.47,-7.37,8
-9.31,-2.20,-0.20,-22.18,27.73,18.50,-0.48,3.31,14.72,27.15,-31.25,-13.89,8
-8.49,-2.21,0.26,25.31,1.44,1.27,-1.05,2.01,13.20,19.11,-32.77,17.21,8
-8.88,-3.02,-0.87,24.52,19.87,-21.70,1.62,2.62,2.89,36.10,-26.46,39.49,8
-10.67,-1.98,-1.57,42.50,-7.69,-9.60,2.45,0.05,5.47,-95.46,-38.63,21.67,8
-8.54,-0.12,-0.37,32.28,-23.68,-9.76,6.44,-2.36,6.15,-64.90,7.79,-23.83,8
-10.07,0.27,0.80,-7.21,-18.70,-12.36,1.89,0.91,8.34,-75.67,33.85,-27.08,8
-9.65,-1.76,-1.53,-49.50,2.22,15.73,0.61,-1.67,17.52,-6.78,50.18,-15.99,8
-11.07,-2.16,-0.01,-43.21,-12.61,30.92,-0.26,-3.49,16.98,12.45,76.62,-13.37,8
-7.13,-2.63,2.03,-28.93,-11.27,7.16,-0.37,-1.31,19.19,53.73,-19.60,-6.72,8
-9.71,-3.11,-1.11,-16.08,14.56,7.60,-2.92,0.81,12.42,47.99,-9.37,10.29,8
