-8.73,-1.49,1.92,-1.63,-7.66,-3.39,-9.32,1.80,1.84,19.95,-3.76,-23.44,0
-8.67,-1.59,2.39,-3.15,-5.15,-4.07,-9.28,1.26,2.08,13.08,0.88,-20.56,0
-8.72,-1.79,2.19,-1.18,-5.76,-3.09,-9.19,1.40,2.35,4.46,-1.52,-20.50,0
-8.59,-1.91,2.30,0.47,-5.55,-3.00,-9.41,1.05,2.82,5.86,-6.55,-22.30,0
-8.76,-1.89,2.21,-0.47,-2.81,-0.08,-9.56,1.17,2.91,13.42,-7.24,0.21,0
-8.75,-1.72,2.40,-0.11,0.65,-0.35,-9.67,1.31,2.78,15.52,-9.53,5.58,0
-8.87,-1.58,2.11,3.13,-1.92,-0.98,-8.84,0.66,2.23,24.77,-10.34,11.16,0
-9.00,-1.47,2.17,3.50,-1.34,-2.46,-8.95,1.09,1.94,32.58,-11.37,8.71,0
-8.71,-1.26,2.05,1.59,-2.55,-7.79,-8.87,0.51,1.94,13.70,-4.61,2.56,0
-8.61,-1.48,2.09,3.09,-4.56,-8.92,-8.87,0.43,1.81,16.16,-1.37,-1.82,0
-8.61,-1.57,2.29,1.38,-4.24,-10.29,-9.06,0.71,1.93,17.40,2.47,-6.13,0
-8.54,-1.68,2.56,1.80,-4.83,-9.78,-9.34,0.97,2.14,7.19,7.44,-7.92,0
-8.41,-1.93,2.40,-0.21,-2.47,-8.21,-9.33,1.20,2.40,2.67,7.09,-5.87,0
-8.49,-2.00,2.55,-1.11,0.38,-8.23,-9.29,1.13,2.48,4.99,6.04,-3.95,0
-8.45,-2.05,2.44,-0.02,0.27,-6.95,-9.30,1.09,2.29,4.79,3.15,-2.73,0
-8.53,-1.98,2.56,0.76,0.86,-5.56,-9.27,1.08,2.21,3.52,2.13,-3.46,0
-8.43,-1.91,2.61,1.81,2.63,-1.66,-9.30,1.16,2.55,-6.75,-0.07,-2.07,0
-8.56,-1.80,2.37,3.81,0.40,0.47,-9.33,0.91,2.58,-4.98,-0.76,3.15,0
-8.71,-1.74,2.35,-0.24,7.61,-0.63,-9.26,1.01,2.55,7.56,-4.95,6.04,0
-8.83,-1.45,2.35,0.92,5.95,-1.67,-9.31,0.76,2.48,8.95,-4.52,8.56,0
-8.57,-1.83,2.14,-9.10,3.76,1.56,-9.31,1.22,2.00,0.37,3.05,12.10,0
-8.61,-1.94,2.26,-13.50,4.37,5.74,-9.39,1.61,2.09,-9.05,5.37,12.93,0
-8.73,-1.89,1.83,-14.69,1.53,8.47,-9.32,2.28,2.04,-28.79,7.50,16.60,0
-8.82,-1.72,1.97,-14.12,-0.87,8.89,-8.95,1.72,2.56,-37.61,6.57,23.81,0
-8.95,-1.67,1.88,-10.08,-0.74,5.89,-8.91,1.52,1.93,-2.69,-4.47,12.63,0
-9.01,-1.65,1.77,-6.90,-4.46,4.96,-9.02,1.33,1.92,-4.82,-3.73,11.05,0
-9.01,-1.67,2.04,-7.69,-1.18,2.45,-9.19,1.20,1.67,-2.90,-1.11,8.75,0
-8.86,-1.53,1.97,-5.28,-2.87,2.04,-9.24,1.07,1.82,-4.09,0.65,6.05,0
-8.81,-1.60,2.05,-4.57,-2.31,1.14,-9.04,1.14,2.02,-0.30,2.43,-3.67,0
-8.56,-1.63,2.04,-3.12,-2.05,0.47,-9.12,1.27,2.14,-2.36,1.51,-6.69,0
-8.93,-1.57,1.81,-1.07,-1.78,-1.27,-9.09,1.46,2.24,-1.16,1.09,-8.81,0
-8.86,-1.48,1.93,-0.92,-1.39,-1.73,-9.20,1.57,2.20,3.31,-0.52,-10.89,0
-8.72,-1.37,1.91,1.15,-1.54,-2.14,-9.02,1.73,2.26,2.72,-2.38,-10.57,0
-8.68,-1.43,2.01,0.50,-1.43,-2.69,-9.14,1.76,2.18,4.27,-1.40,-8.56,0
-8.80,-1.42,1.94,0.93,-1.03,-2.71,-9.21,1.80,2.27,1.86,-2.18,-6.37,0
-8.74,-1.39,2.03,1.44,-2.93,-2.15,-9.22,1.73,2.17,5.17,-1.74,-3.30,0
-8.98,-1.48,1.94,-0.84,-1.55,-2.19,-9.14,1.44,2.24,4.19,-0.86,0.93,0
-8.80,-1.34,2.11,-0.65,-3.24,-2.14,-9.11,1.49,2.27,1.50,0.37,1.28,0
-8.73,-1.36,2.04,-3.77,-0.79,-2.27,-9.05,1.29,2.25,0.25,-0.46,0.50,0
-8.57,-1.41,2.06,-2.83,-2.26,-1.98,-9.16,1.51,2.20,0.79,0.64,0.01,0
-8.78,-1.47,2.14,-4.14,-0.70,-2.15,-9.26,1.69,2.11,0.03,1.61,3.54,0
-8.69,-1.51,2.15,-2.85,-2.40,-1.97,-9.28,1.89,2.12,-2.39,3.46,8.93,0
-8.74,-1.41,2.16,-2.54,-0.60,-1.86,-9.12,1.72,2.17,-0.47,2.66,8.21,0
-8.72,-1.34,1.35,-3.61,-3.54,-1.23,-8.95,1.50,2.02,1.55,0.08,6.17,0
-8.89,-1.51,2.03,-3.93,-1.40,-2.40,-9.19,1.50,2.03,-1.77,1.25,4.25,0
-8.90,-1.46,2.00,-3.96,-2.05,-2.18,-9.17,1.40,2.12,-2.18,1.86,3.81,0
-8.87,-1.46,1.84,-9.24,8.34,-4.08,-9.21,1.41,2.28,-2.47,-0.21,2.23,0
-8.90,-1.56,1.92,-2.44,-2.17,-1.94,-9.04,1.44,2.19,6.08,-1.40,0.46,0
